i,j,technique,SelectedFeature,CorFeatures,Label,Ranking,Importance
jruby-1.4.0,jruby-1.5.0,RF,CountClassCoupled,CountClassCoupled,CountClassCoupled,1,9.452158249386224
jruby-1.4.0,jruby-1.5.0,RF,CountClassBase,CountClassBase,CountClassBase,14,2.7263445260953776
jruby-1.4.0,jruby-1.5.0,RF,CountInput_Mean,CountInput_Mean,"CountInput_Mean
CountInput_Max",6,6.802572061532919
jruby-1.4.0,jruby-1.5.0,RF,CountInput_Mean,CountInput_Max,"CountInput_Mean
CountInput_Max",6,6.802572061532919
jruby-1.4.0,jruby-1.5.0,RF,CountInput_Min,CountInput_Min,CountInput_Min,19,1.9536886946793137
jruby-1.4.0,jruby-1.5.0,RF,CountOutput_Mean,CountOutput_Mean,"CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",5,7.171392069215904
jruby-1.4.0,jruby-1.5.0,RF,CountOutput_Mean,CountOutput_Max,"CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",5,7.171392069215904
jruby-1.4.0,jruby-1.5.0,RF,CountOutput_Mean,AvgLine,"CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",5,7.171392069215904
jruby-1.4.0,jruby-1.5.0,RF,CountOutput_Mean,AvgLineCode,"CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",5,7.171392069215904
jruby-1.4.0,jruby-1.5.0,RF,CountOutput_Min,CountOutput_Min,CountOutput_Min,22,1.4102377823146472
jruby-1.4.0,jruby-1.5.0,RF,CountPath_Min,CountPath_Min,CountPath_Min,28,0.5816056670306842
jruby-1.4.0,jruby-1.5.0,RF,MaxNesting_Mean,MaxNesting_Mean,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomaticStrict
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic",2,7.946623983846761
jruby-1.4.0,jruby-1.5.0,RF,MaxNesting_Mean,MaxNesting_Max,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomaticStrict
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic",2,7.946623983846761
jruby-1.4.0,jruby-1.5.0,RF,MaxNesting_Mean,CountPath_Mean,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomaticStrict
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic",2,7.946623983846761
jruby-1.4.0,jruby-1.5.0,RF,MaxNesting_Mean,CountPath_Max,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomaticStrict
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic",2,7.946623983846761
jruby-1.4.0,jruby-1.5.0,RF,MaxNesting_Mean,MaxCyclomaticModified,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomaticStrict
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic",2,7.946623983846761
jruby-1.4.0,jruby-1.5.0,RF,MaxNesting_Mean,MaxCyclomaticStrict,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomaticStrict
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic",2,7.946623983846761
jruby-1.4.0,jruby-1.5.0,RF,MaxNesting_Mean,MaxCyclomatic,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomaticStrict
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic",2,7.946623983846761
jruby-1.4.0,jruby-1.5.0,RF,MaxNesting_Mean,AvgCyclomaticModified,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomaticStrict
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic",2,7.946623983846761
jruby-1.4.0,jruby-1.5.0,RF,MaxNesting_Mean,AvgCyclomaticStrict,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomaticStrict
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic",2,7.946623983846761
jruby-1.4.0,jruby-1.5.0,RF,MaxNesting_Mean,AvgCyclomatic,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticModified
MaxCyclomaticStrict
MaxCyclomatic
AvgCyclomaticModified
AvgCyclomaticStrict
AvgCyclomatic",2,7.946623983846761
jruby-1.4.0,jruby-1.5.0,RF,MaxNesting_Min,MaxNesting_Min,MaxNesting_Min,29,0.0970918901040051
lucene-2.3.0,lucene-2.9.0,RF,OWN_COMMIT,MAJOR_COMMIT,"MAJOR_COMMIT
DDEV
ADEV
COMM
Added_lines
OWN_COMMIT
Del_lines",1,31.296364478323895
lucene-2.3.0,lucene-2.9.0,RF,OWN_COMMIT,DDEV,"MAJOR_COMMIT
DDEV
ADEV
COMM
Added_lines
OWN_COMMIT
Del_lines",1,31.296364478323895
lucene-2.3.0,lucene-2.9.0,RF,OWN_COMMIT,ADEV,"MAJOR_COMMIT
DDEV
ADEV
COMM
Added_lines
OWN_COMMIT
Del_lines",1,31.296364478323895
lucene-2.3.0,lucene-2.9.0,RF,OWN_COMMIT,COMM,"MAJOR_COMMIT
DDEV
ADEV
COMM
Added_lines
OWN_COMMIT
Del_lines",1,31.296364478323895
lucene-2.3.0,lucene-2.9.0,RF,OWN_COMMIT,Added_lines,"MAJOR_COMMIT
DDEV
ADEV
COMM
Added_lines
OWN_COMMIT
Del_lines",1,31.296364478323895
lucene-2.3.0,lucene-2.9.0,RF,OWN_COMMIT,OWN_COMMIT,"MAJOR_COMMIT
DDEV
ADEV
COMM
Added_lines
OWN_COMMIT
Del_lines",1,31.296364478323895
lucene-2.3.0,lucene-2.9.0,RF,OWN_COMMIT,Del_lines,"MAJOR_COMMIT
DDEV
ADEV
COMM
Added_lines
OWN_COMMIT
Del_lines",1,31.296364478323895
lucene-2.3.0,lucene-2.9.0,RF,MINOR_COMMIT,MINOR_COMMIT,MINOR_COMMIT,26,0.0
lucene-2.3.0,lucene-2.9.0,RF,MINOR_LINE,MINOR_LINE,"MINOR_LINE
OWN_LINE",15,1.7553179145015592
lucene-2.3.0,lucene-2.9.0,RF,MINOR_LINE,OWN_LINE,"MINOR_LINE
OWN_LINE",15,1.7553179145015592
lucene-2.3.0,lucene-2.9.0,RF,MAJOR_LINE,MAJOR_LINE,MAJOR_LINE,10,2.6288089250713536
lucene-2.3.0,lucene-2.9.0,RF,CountDeclMethodPrivate,CountDeclMethodPrivate,CountDeclMethodPrivate,20,1.3317914987972839
lucene-2.3.0,lucene-2.9.0,RF,CountDeclMethodDefault,CountDeclMethodDefault,CountDeclMethodDefault,23,0.8117036304698723
lucene-2.3.0,lucene-2.9.0,RF,AvgEssential,AvgEssential,AvgEssential,19,1.3423401460906779
lucene-2.3.0,lucene-2.9.0,RF,CountDeclClassVariable,CountDeclClassVariable,CountDeclClassVariable,18,1.343167696349537
lucene-2.3.0,lucene-2.9.0,RF,CountDeclClassMethod,CountDeclClassMethod,CountDeclClassMethod,24,0.7241587152102156
lucene-2.3.0,lucene-2.9.0,RF,AvgLineComment,CountLineComment,"CountLineComment
AvgLineComment",14,1.996632871993758
lucene-2.3.0,lucene-2.9.0,RF,AvgLineComment,AvgLineComment,"CountLineComment
AvgLineComment",14,1.996632871993758
lucene-2.3.0,lucene-2.9.0,RF,CountDeclClass,CountDeclClass,CountDeclClass,22,1.2216219566754223
lucene-2.3.0,lucene-2.9.0,RF,CountDeclMethodProtected,CountDeclMethodProtected,CountDeclMethodProtected,16,1.669137138670268
lucene-2.3.0,lucene-2.9.0,RF,CountDeclInstanceVariable,CountDeclInstanceVariable,CountDeclInstanceVariable,12,2.352428947992292
lucene-2.3.0,lucene-2.9.0,RF,CountDeclMethodPublic,CountDeclInstanceMethod,"CountDeclInstanceMethod
CountDeclMethod
CountDeclFunction
SumEssential
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
CountDeclMethodPublic",9,2.884893952165315
lucene-2.3.0,lucene-2.9.0,RF,CountDeclMethodPublic,CountDeclMethod,"CountDeclInstanceMethod
CountDeclMethod
CountDeclFunction
SumEssential
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
CountDeclMethodPublic",9,2.884893952165315
lucene-2.3.0,lucene-2.9.0,RF,CountDeclMethodPublic,CountDeclFunction,"CountDeclInstanceMethod
CountDeclMethod
CountDeclFunction
SumEssential
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
CountDeclMethodPublic",9,2.884893952165315
lucene-2.3.0,lucene-2.9.0,RF,CountDeclMethodPublic,SumEssential,"CountDeclInstanceMethod
CountDeclMethod
CountDeclFunction
SumEssential
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
CountDeclMethodPublic",9,2.884893952165315
lucene-2.3.0,lucene-2.9.0,RF,CountDeclMethodPublic,SumCyclomatic,"CountDeclInstanceMethod
CountDeclMethod
CountDeclFunction
SumEssential
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
CountDeclMethodPublic",9,2.884893952165315
lucene-2.3.0,lucene-2.9.0,RF,CountDeclMethodPublic,SumCyclomaticStrict,"CountDeclInstanceMethod
CountDeclMethod
CountDeclFunction
SumEssential
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
CountDeclMethodPublic",9,2.884893952165315
lucene-2.3.0,lucene-2.9.0,RF,CountDeclMethodPublic,SumCyclomaticModified,"CountDeclInstanceMethod
CountDeclMethod
CountDeclFunction
SumEssential
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
CountDeclMethodPublic",9,2.884893952165315
lucene-2.3.0,lucene-2.9.0,RF,CountDeclMethodPublic,CountDeclMethodPublic,"CountDeclInstanceMethod
CountDeclMethod
CountDeclFunction
SumEssential
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
CountDeclMethodPublic",9,2.884893952165315
lucene-2.3.0,lucene-2.9.0,RF,RatioCommentToCode,RatioCommentToCode,RatioCommentToCode,3,7.372307084966366
lucene-2.3.0,lucene-2.9.0,RF,AvgLineBlank,AvgLineBlank,AvgLineBlank,13,2.049724111831184
lucene-2.3.0,lucene-2.9.0,RF,PercentLackOfCohesion,PercentLackOfCohesion,PercentLackOfCohesion,8,3.3268522071338347
lucene-2.3.0,lucene-2.9.0,RF,MaxInheritanceTree,MaxInheritanceTree,MaxInheritanceTree,4,6.97378740572787
lucene-2.3.0,lucene-2.9.0,RF,CountClassDerived,CountClassDerived,CountClassDerived,21,1.2254060561660307
lucene-2.3.0,lucene-2.9.0,RF,CountClassCoupled,CountClassCoupled,CountClassCoupled,2,11.924742879585958
lucene-2.3.0,lucene-2.9.0,RF,CountClassBase,CountClassBase,CountClassBase,17,1.4767203900068229
lucene-2.3.0,lucene-2.9.0,RF,CountInput_Mean,CountInput_Mean,"CountInput_Mean
CountInput_Max",6,3.6488654685394972
lucene-2.3.0,lucene-2.9.0,RF,CountInput_Mean,CountInput_Max,"CountInput_Mean
CountInput_Max",6,3.6488654685394972
lucene-2.3.0,lucene-2.9.0,RF,CountInput_Min,CountInput_Min,CountInput_Min,7,3.5550145778423365
lucene-2.3.0,lucene-2.9.0,RF,CountOutput_Min,CountOutput_Min,CountOutput_Min,11,2.453632741112378
lucene-2.3.0,lucene-2.9.0,RF,CountPath_Min,MaxNesting_Min,"MaxNesting_Min
CountPath_Min",25,0.4716649448698313
lucene-2.3.0,lucene-2.9.0,RF,CountPath_Min,CountPath_Min,"MaxNesting_Min
CountPath_Min",25,0.4716649448698313
lucene-2.3.0,lucene-2.9.0,RF,MaxNesting_Mean,MaxNesting_Mean,"MaxNesting_Mean
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
MaxNesting_Max",5,4.162914259906437
lucene-2.3.0,lucene-2.9.0,RF,MaxNesting_Mean,CountPath_Mean,"MaxNesting_Mean
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
MaxNesting_Max",5,4.162914259906437
lucene-2.3.0,lucene-2.9.0,RF,MaxNesting_Mean,CountPath_Max,"MaxNesting_Mean
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
MaxNesting_Max",5,4.162914259906437
lucene-2.3.0,lucene-2.9.0,RF,MaxNesting_Mean,MaxCyclomaticStrict,"MaxNesting_Mean
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
MaxNesting_Max",5,4.162914259906437
lucene-2.3.0,lucene-2.9.0,RF,MaxNesting_Mean,MaxCyclomaticModified,"MaxNesting_Mean
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
MaxNesting_Max",5,4.162914259906437
lucene-2.3.0,lucene-2.9.0,RF,MaxNesting_Mean,MaxCyclomatic,"MaxNesting_Mean
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
MaxNesting_Max",5,4.162914259906437
lucene-2.3.0,lucene-2.9.0,RF,MaxNesting_Mean,AvgCyclomaticStrict,"MaxNesting_Mean
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
MaxNesting_Max",5,4.162914259906437
lucene-2.3.0,lucene-2.9.0,RF,MaxNesting_Mean,AvgCyclomaticModified,"MaxNesting_Mean
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
MaxNesting_Max",5,4.162914259906437
lucene-2.3.0,lucene-2.9.0,RF,MaxNesting_Mean,AvgCyclomatic,"MaxNesting_Mean
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
MaxNesting_Max",5,4.162914259906437
lucene-2.3.0,lucene-2.9.0,RF,MaxNesting_Mean,MaxNesting_Max,"MaxNesting_Mean
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic
MaxNesting_Max",5,4.162914259906437
lucene-2.9.0,lucene-3.0.0,RF,Added_lines,MAJOR_COMMIT,"MAJOR_COMMIT
DDEV
ADEV
COMM
Del_lines
Added_lines",3,9.109615205229971
lucene-2.9.0,lucene-3.0.0,RF,Added_lines,DDEV,"MAJOR_COMMIT
DDEV
ADEV
COMM
Del_lines
Added_lines",3,9.109615205229971
lucene-2.9.0,lucene-3.0.0,RF,Added_lines,ADEV,"MAJOR_COMMIT
DDEV
ADEV
COMM
Del_lines
Added_lines",3,9.109615205229971
lucene-2.9.0,lucene-3.0.0,RF,Added_lines,COMM,"MAJOR_COMMIT
DDEV
ADEV
COMM
Del_lines
Added_lines",3,9.109615205229971
lucene-2.9.0,lucene-3.0.0,RF,Added_lines,Del_lines,"MAJOR_COMMIT
DDEV
ADEV
COMM
Del_lines
Added_lines",3,9.109615205229971
lucene-2.9.0,lucene-3.0.0,RF,Added_lines,Added_lines,"MAJOR_COMMIT
DDEV
ADEV
COMM
Del_lines
Added_lines",3,9.109615205229971
lucene-2.9.0,lucene-3.0.0,RF,OWN_COMMIT,OWN_COMMIT,OWN_COMMIT,1,14.891321794428073
lucene-2.9.0,lucene-3.0.0,RF,MINOR_COMMIT,MINOR_COMMIT,MINOR_COMMIT,28,0.0009133037072623911
lucene-2.9.0,lucene-3.0.0,RF,MINOR_LINE,MINOR_LINE,"MINOR_LINE
OWN_LINE",17,1.8171631346295583
lucene-2.9.0,lucene-3.0.0,RF,MINOR_LINE,OWN_LINE,"MINOR_LINE
OWN_LINE",17,1.8171631346295583
lucene-2.9.0,lucene-3.0.0,RF,MAJOR_LINE,MAJOR_LINE,MAJOR_LINE,15,1.9270029861713567
lucene-2.9.0,lucene-3.0.0,RF,CountDeclMethodPrivate,CountDeclMethodPrivate,CountDeclMethodPrivate,16,1.8417187985181729
lucene-2.9.0,lucene-3.0.0,RF,CountDeclMethodDefault,CountDeclMethodDefault,CountDeclMethodDefault,26,0.9580138732448167
lucene-2.9.0,lucene-3.0.0,RF,AvgEssential,AvgEssential,AvgEssential,25,0.9920127321668231
lucene-2.9.0,lucene-3.0.0,RF,CountDeclClassVariable,CountDeclClassVariable,CountDeclClassVariable,21,1.411559662749259
lucene-2.9.0,lucene-3.0.0,RF,CountDeclClassMethod,CountDeclClassMethod,CountDeclClassMethod,24,1.0846039431144072
lucene-2.9.0,lucene-3.0.0,RF,AvgLineComment,CountLineComment,"CountLineComment
AvgLineComment",11,2.733717205831063
lucene-2.9.0,lucene-3.0.0,RF,AvgLineComment,AvgLineComment,"CountLineComment
AvgLineComment",11,2.733717205831063
lucene-2.9.0,lucene-3.0.0,RF,CountDeclClass,CountDeclClass,CountDeclClass,18,1.644434244160399
lucene-2.9.0,lucene-3.0.0,RF,CountDeclMethodProtected,CountDeclMethodProtected,CountDeclMethodProtected,22,1.1936160354773337
lucene-2.9.0,lucene-3.0.0,RF,CountDeclInstanceVariable,CountDeclInstanceVariable,CountDeclInstanceVariable,10,2.976553295618779
lucene-2.9.0,lucene-3.0.0,RF,CountDeclMethodPublic,CountDeclInstanceMethod,"CountDeclInstanceMethod
CountDeclMethod
CountDeclFunction
SumEssential
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
CountDeclMethodPublic",8,5.043335185985245
lucene-2.9.0,lucene-3.0.0,RF,CountDeclMethodPublic,CountDeclMethod,"CountDeclInstanceMethod
CountDeclMethod
CountDeclFunction
SumEssential
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
CountDeclMethodPublic",8,5.043335185985245
lucene-2.9.0,lucene-3.0.0,RF,CountDeclMethodPublic,CountDeclFunction,"CountDeclInstanceMethod
CountDeclMethod
CountDeclFunction
SumEssential
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
CountDeclMethodPublic",8,5.043335185985245
lucene-2.9.0,lucene-3.0.0,RF,CountDeclMethodPublic,SumEssential,"CountDeclInstanceMethod
CountDeclMethod
CountDeclFunction
SumEssential
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
CountDeclMethodPublic",8,5.043335185985245
lucene-2.9.0,lucene-3.0.0,RF,CountDeclMethodPublic,SumCyclomatic,"CountDeclInstanceMethod
CountDeclMethod
CountDeclFunction
SumEssential
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
CountDeclMethodPublic",8,5.043335185985245
lucene-2.9.0,lucene-3.0.0,RF,CountDeclMethodPublic,SumCyclomaticStrict,"CountDeclInstanceMethod
CountDeclMethod
CountDeclFunction
SumEssential
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
CountDeclMethodPublic",8,5.043335185985245
lucene-2.9.0,lucene-3.0.0,RF,CountDeclMethodPublic,SumCyclomaticModified,"CountDeclInstanceMethod
CountDeclMethod
CountDeclFunction
SumEssential
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
CountDeclMethodPublic",8,5.043335185985245
lucene-2.9.0,lucene-3.0.0,RF,CountDeclMethodPublic,CountDeclMethodPublic,"CountDeclInstanceMethod
CountDeclMethod
CountDeclFunction
SumEssential
SumCyclomatic
SumCyclomaticStrict
SumCyclomaticModified
CountDeclMethodPublic",8,5.043335185985245
lucene-2.9.0,lucene-3.0.0,RF,RatioCommentToCode,RatioCommentToCode,RatioCommentToCode,5,6.111895203264555
lucene-2.9.0,lucene-3.0.0,RF,AvgLineBlank,AvgLineBlank,AvgLineBlank,19,1.5515791942449826
lucene-2.9.0,lucene-3.0.0,RF,PercentLackOfCohesion,PercentLackOfCohesion,PercentLackOfCohesion,9,4.43977820675108
lucene-2.9.0,lucene-3.0.0,RF,MaxInheritanceTree,MaxInheritanceTree,MaxInheritanceTree,13,2.4313435325189374
lucene-2.9.0,lucene-3.0.0,RF,CountClassDerived,CountClassDerived,CountClassDerived,23,1.09231086578643
lucene-2.9.0,lucene-3.0.0,RF,CountClassCoupled,CountClassCoupled,CountClassCoupled,2,10.1289623063563
lucene-2.9.0,lucene-3.0.0,RF,CountClassBase,CountClassBase,CountClassBase,20,1.4673214579847094
lucene-2.9.0,lucene-3.0.0,RF,CountInput_Mean,CountInput_Mean,"CountInput_Mean
CountInput_Max",7,5.569218563806284
lucene-2.9.0,lucene-3.0.0,RF,CountInput_Mean,CountInput_Max,"CountInput_Mean
CountInput_Max",7,5.569218563806284
lucene-2.9.0,lucene-3.0.0,RF,CountInput_Min,CountInput_Min,CountInput_Min,12,2.5348994248690544
lucene-2.9.0,lucene-3.0.0,RF,CountOutput_Mean,CountOutput_Mean,"CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",4,8.366406343750233
lucene-2.9.0,lucene-3.0.0,RF,CountOutput_Mean,CountOutput_Max,"CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",4,8.366406343750233
lucene-2.9.0,lucene-3.0.0,RF,CountOutput_Mean,AvgLine,"CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",4,8.366406343750233
lucene-2.9.0,lucene-3.0.0,RF,CountOutput_Mean,AvgLineCode,"CountOutput_Mean
CountOutput_Max
AvgLine
AvgLineCode",4,8.366406343750233
lucene-2.9.0,lucene-3.0.0,RF,CountOutput_Min,CountOutput_Min,CountOutput_Min,14,2.2700622954619782
lucene-2.9.0,lucene-3.0.0,RF,CountPath_Min,MaxNesting_Min,"MaxNesting_Min
CountPath_Min",27,0.5146108459587726
lucene-2.9.0,lucene-3.0.0,RF,CountPath_Min,CountPath_Min,"MaxNesting_Min
CountPath_Min",27,0.5146108459587726
lucene-2.9.0,lucene-3.0.0,RF,MaxNesting_Mean,MaxNesting_Mean,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic",6,5.8960303582141735
lucene-2.9.0,lucene-3.0.0,RF,MaxNesting_Mean,MaxNesting_Max,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic",6,5.8960303582141735
lucene-2.9.0,lucene-3.0.0,RF,MaxNesting_Mean,CountPath_Mean,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic",6,5.8960303582141735
lucene-2.9.0,lucene-3.0.0,RF,MaxNesting_Mean,CountPath_Max,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic",6,5.8960303582141735
lucene-2.9.0,lucene-3.0.0,RF,MaxNesting_Mean,MaxCyclomaticStrict,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic",6,5.8960303582141735
lucene-2.9.0,lucene-3.0.0,RF,MaxNesting_Mean,MaxCyclomaticModified,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic",6,5.8960303582141735
lucene-2.9.0,lucene-3.0.0,RF,MaxNesting_Mean,MaxCyclomatic,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic",6,5.8960303582141735
lucene-2.9.0,lucene-3.0.0,RF,MaxNesting_Mean,AvgCyclomaticStrict,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic",6,5.8960303582141735
lucene-2.9.0,lucene-3.0.0,RF,MaxNesting_Mean,AvgCyclomaticModified,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic",6,5.8960303582141735
lucene-2.9.0,lucene-3.0.0,RF,MaxNesting_Mean,AvgCyclomatic,"MaxNesting_Mean
MaxNesting_Max
CountPath_Mean
CountPath_Max
MaxCyclomaticStrict
MaxCyclomaticModified
MaxCyclomatic
AvgCyclomaticStrict
AvgCyclomaticModified
AvgCyclomatic",6,5.8960303582141735
