i,j,k,filename,idx,y_pred,y_test,left,condition,right,score,X_test,X_validate,y_validate
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/JavaObject.java,671,0.87,True,CountClassCoupled,>,11.50,0.07259010843118037,14.0,15,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/JavaObject.java,671,0.87,True,CountOutput_Mean,>,3.75,0.06438102464699637,4.09090909090909,4.09090909090909,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/JavaObject.java,671,0.87,True,MaxNesting_Mean,>,0.05,0.05969653827959922,0.5,0.5,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/JavaObject.java,671,0.87,True,CountInput_Mean,>,3.00,0.05197825202263544,4.12121212121212,4.1515151515151505,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/JavaObject.java,671,0.87,True,PercentLackOfCohesion,>,75.50,0.04814703973013357,93.0,93,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyArray.java,760,0.86,True,CountClassCoupled,>,19.50,0.09060125457103538,36.0,40,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyArray.java,760,0.86,True,CountOutput_Mean,>,3.75,0.06628595961010945,5.16300940438872,5.21865889212828,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyArray.java,760,0.86,True,MaxNesting_Mean,>,0.05,0.058727308079639405,0.9036144578313249,0.8960674157303371,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyArray.java,760,0.86,True,CountInput_Mean,>,3.00,0.0539714094323623,6.059561128526651,6.620991253644309,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyArray.java,760,0.86,True,PercentLackOfCohesion,>,75.50,0.04950440202635315,85.0,87,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/internal/runtime/methods/InvocationMethodFactory.java,610,0.85,True,CountClassCoupled,>,19.50,0.08422280109095036,42.0,39,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/internal/runtime/methods/InvocationMethodFactory.java,610,0.85,True,CountOutput_Mean,>,3.75,0.0652164985257701,7.61818181818182,7.178571428571429,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/internal/runtime/methods/InvocationMethodFactory.java,610,0.85,True,MaxNesting_Mean,>,0.05,0.05733780372229469,1.22413793103448,1.20338983050847,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/internal/runtime/methods/InvocationMethodFactory.java,610,0.85,True,PercentLackOfCohesion,>,75.50,0.042438625509651655,95.0,95,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/internal/runtime/methods/InvocationMethodFactory.java,610,0.85,True,CountClassBase,>,1.50,-0.03984755039118958,2.0,2,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/compiler/impl/StandardASMCompiler.java,298,0.85,True,CountClassCoupled,>,19.50,0.09323314580578101,24.0,23,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/compiler/impl/StandardASMCompiler.java,298,0.85,True,CountOutput_Mean,>,3.75,0.06574284488049814,4.15254237288136,3.71875,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/compiler/impl/StandardASMCompiler.java,298,0.85,True,MaxNesting_Mean,>,0.05,0.05493565914147396,0.33333333333333304,0.294117647058824,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/compiler/impl/StandardASMCompiler.java,298,0.85,True,CountInput_Mean,>,3.00,0.05166491463689339,5.72881355932203,5.75,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/compiler/impl/StandardASMCompiler.java,298,0.85,True,PercentLackOfCohesion,>,75.50,0.0444963898139059,96.0,96,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ext/socket/RubyUNIXSocket.java,591,0.85,True,OWN_COMMIT,>,0.33,0.09582576142433215,0.45454545454545503,1.0,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ext/socket/RubyUNIXSocket.java,591,0.85,True,CountClassCoupled,>,19.50,0.08921989692135693,23.0,17,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ext/socket/RubyUNIXSocket.java,591,0.85,True,MaxNesting_Mean,>,0.05,0.051950488508118814,0.414285714285714,0.7272727272727271,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ext/socket/RubyUNIXSocket.java,591,0.85,True,CountDeclClassMethod,>,1.50,0.025431959583764367,9.0,4,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ext/socket/RubyUNIXSocket.java,591,0.85,True,RatioCommentToCode,>,0.01,0.01829745171184408,0.09,0.15,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/runtime/load/LoadService.java,922,0.83,True,CountClassCoupled,>,19.50,0.08494622869623056,32.0,43,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/runtime/load/LoadService.java,922,0.83,True,CountOutput_Mean,>,3.75,0.06560676678388307,5.47297297297297,5.48235294117647,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/runtime/load/LoadService.java,922,0.83,True,MaxNesting_Mean,>,0.05,0.056113989274657855,1.1363636363636398,1.08910891089109,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/runtime/load/LoadService.java,922,0.83,True,PercentLackOfCohesion,>,75.50,0.04564678276978937,91.0,100,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/runtime/load/LoadService.java,922,0.83,True,CountInput_Mean,>,3.00,0.04534088893378189,4.43243243243243,4.41176470588235,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyKernel.java,792,0.83,True,OWN_COMMIT,>,0.33,0.09495106655320483,0.34285714285714297,0.614654002713704,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyKernel.java,792,0.83,True,CountClassCoupled,>,19.50,0.08694039502155475,60.0,65,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyKernel.java,792,0.83,True,CountOutput_Mean,>,3.75,0.06230329352704653,6.49206349206349,4.727699530516429,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyKernel.java,792,0.83,True,MaxNesting_Mean,>,0.05,0.05586376674111527,0.651851851851852,0.442982456140351,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyKernel.java,792,0.83,True,CountInput_Mean,>,3.00,0.04162782141318536,3.71428571428571,3.46478873239437,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/internal/runtime/ThreadService.java,631,0.82,True,OWN_COMMIT,>,0.33,0.09150512803252274,0.6875,0.0,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/internal/runtime/ThreadService.java,631,0.82,True,MaxNesting_Mean,>,0.05,0.06316537104045124,0.52,0.448275862068966,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/internal/runtime/ThreadService.java,631,0.82,True,CountInput_Mean,>,3.00,0.04936859498196689,3.76190476190476,3.6,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/internal/runtime/ThreadService.java,631,0.82,True,CountClassBase,>,0.50,0.03315691499994638,1.0,1,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/internal/runtime/ThreadService.java,631,0.82,True,CountDeclClassMethod,<=,0.50,-0.03068354434933668,0.0,0,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/java/proxies/JavaProxy.java,657,0.82,True,CountClassCoupled,>,19.50,0.08820344746843736,23.0,30,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/java/proxies/JavaProxy.java,657,0.82,True,CountOutput_Mean,>,3.75,0.0699225404877223,5.83783783783784,5.72093023255814,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/java/proxies/JavaProxy.java,657,0.82,True,MaxNesting_Mean,>,0.05,0.0542485037814277,0.8292682926829269,0.8085106382978721,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/java/proxies/JavaProxy.java,657,0.82,True,PercentLackOfCohesion,>,75.50,0.04785552152743522,86.0,91,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/java/proxies/JavaProxy.java,657,0.82,True,CountInput_Mean,>,3.00,0.04508397898786109,4.45945945945946,4.6046511627907005,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyEnumerator.java,776,0.82,True,OWN_COMMIT,>,0.33,0.09647458698548005,0.75,0.6705882352941179,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyEnumerator.java,776,0.82,True,CountOutput_Mean,>,3.75,0.06472123098859359,4.60416666666667,4.64583333333333,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyEnumerator.java,776,0.82,True,MaxNesting_Mean,>,0.05,0.05348567708961731,0.385964912280702,0.421052631578947,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyEnumerator.java,776,0.82,True,CountInput_Mean,>,3.00,0.04808262517099077,6.60416666666667,7.29166666666667,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyEnumerator.java,776,0.82,True,PercentLackOfCohesion,>,75.50,0.04702843945200645,89.0,87,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/JavaClass.java,666,0.82,True,CountClassCoupled,>,19.50,0.09530256672336017,47.0,53,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/JavaClass.java,666,0.82,True,CountOutput_Mean,>,3.75,0.0648170272399996,5.17142857142857,5.27624309392265,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/JavaClass.java,666,0.82,True,MaxNesting_Mean,>,0.05,0.05810777919140462,0.7222222222222221,0.7609756097560981,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/JavaClass.java,666,0.82,True,CountInput_Mean,>,3.00,0.04535579690841647,3.1314285714285695,3.2817679558011,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/JavaClass.java,666,0.82,True,PercentLackOfCohesion,>,75.50,0.04464345881326698,98.0,98,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyEnumerable.java,775,0.81,True,OWN_COMMIT,>,0.33,0.09788919458230716,0.8,0.0,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyEnumerable.java,775,0.81,True,CountClassCoupled,>,19.50,0.09095841794321799,28.0,34,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyEnumerable.java,775,0.81,True,CountOutput_Mean,>,3.75,0.06386249848266981,5.47445255474453,5.41875,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyEnumerable.java,775,0.81,True,MaxNesting_Mean,>,0.05,0.05239509470439527,0.682291666666667,0.681818181818182,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyEnumerable.java,775,0.81,True,CountInput_Mean,>,3.00,0.04478078748317483,4.55474452554745,4.84375,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/Main.java,724,0.75,True,OWN_COMMIT,>,0.33,0.09577011475645143,0.666666666666667,0.5,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/Main.java,724,0.75,True,CountOutput_Mean,>,3.75,0.07194710881463542,8.125,5.705882352941179,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/Main.java,724,0.75,True,MaxNesting_Mean,>,0.05,0.05995287111903645,1.45,1.10526315789474,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/Main.java,724,0.75,True,CountInput_Mean,>,3.00,0.045132367534267,3.4375,3.32352941176471,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/Main.java,724,0.75,True,CountClassBase,>,1.50,-0.03510377783343036,2.0,2,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ext/socket/RubyTCPSocket.java,588,0.75,True,CountOutput_Mean,>,3.75,0.06246023902310384,7.0,7.571428571428571,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ext/socket/RubyTCPSocket.java,588,0.75,True,MaxNesting_Mean,>,0.05,0.0538366487573269,0.75,0.8,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ext/socket/RubyTCPSocket.java,588,0.75,True,CountInput_Mean,>,3.00,0.04925354501230982,4.11111111111111,4.85714285714286,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ext/socket/RubyTCPSocket.java,588,0.75,True,CountClassBase,>,1.50,-0.04199152218745433,2.0,2,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ext/socket/RubyTCPSocket.java,588,0.75,True,PercentLackOfCohesion,>,75.50,0.04153033824569788,87.0,83,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/proxy/JavaProxyClassFactory.java,680,0.72,True,OWN_COMMIT,>,0.33,0.09428262285873842,0.6,1.0,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/proxy/JavaProxyClassFactory.java,680,0.72,True,CountOutput_Mean,>,3.75,0.06554498563467231,5.73333333333333,5.84090909090909,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/proxy/JavaProxyClassFactory.java,680,0.72,True,MaxNesting_Mean,>,0.05,0.059211825634082234,0.92,0.938775510204082,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/proxy/JavaProxyClassFactory.java,680,0.72,True,CountInput_Mean,>,3.00,0.05254003964547614,4.888888888888889,4.93181818181818,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/proxy/JavaProxyClassFactory.java,680,0.72,True,PercentLackOfCohesion,>,75.50,0.0488044290980293,93.0,92,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubySymbol.java,820,0.7,True,CountOutput_Mean,>,3.75,0.0648874347342458,3.85,3.7666666666666697,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubySymbol.java,820,0.7,True,MaxNesting_Mean,>,0.05,0.05782725525177176,0.6744186046511629,0.614583333333333,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubySymbol.java,820,0.7,True,CountInput_Mean,>,3.00,0.05083814255948416,3.3125,3.31111111111111,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubySymbol.java,820,0.7,True,PercentLackOfCohesion,>,75.50,0.04459945693910237,90.0,90,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubySymbol.java,820,0.7,True,CountClassBase,>,1.50,-0.040760997932738824,2.0,2,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,test/org/jruby/lexer/yacc/ByteArrayLexerSourceTest.java,1060,0.69,True,OWN_COMMIT,>,0.33,0.09323095235457371,0.5,0.0,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,test/org/jruby/lexer/yacc/ByteArrayLexerSourceTest.java,1060,0.69,True,CountOutput_Mean,>,3.75,0.06334613044493066,3.75609756097561,3.78571428571429,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,test/org/jruby/lexer/yacc/ByteArrayLexerSourceTest.java,1060,0.69,True,MaxNesting_Mean,>,0.05,0.05824850969738007,0.1875,0.204081632653061,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,test/org/jruby/lexer/yacc/ByteArrayLexerSourceTest.java,1060,0.69,True,CountClassCoupled,>,0.50,-0.055901388824274895,3.0,3,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,test/org/jruby/lexer/yacc/ByteArrayLexerSourceTest.java,1060,0.69,True,PercentLackOfCohesion,<=,0.50,-0.03752242196512882,0.0,0,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/Java.java,661,0.68,True,OWN_COMMIT,>,0.33,0.09299349729526084,0.9069767441860458,1.0,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/Java.java,661,0.68,True,CountClassCoupled,>,19.50,0.08643731610966746,58.0,64,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/Java.java,661,0.68,True,CountOutput_Mean,>,3.75,0.05963126263260116,8.60655737704918,8.96774193548387,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/Java.java,661,0.68,True,MaxNesting_Mean,>,0.05,0.053049967342191175,0.959459459459459,0.96,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/javasupport/Java.java,661,0.68,True,CountInput_Mean,>,3.00,0.049774590512476215,5.0655737704918,5.19354838709677,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/parser/Ruby19Parser.java,748,0.66,True,OWN_COMMIT,>,0.33,0.09394206078830804,0.666666666666667,0.7522123893805308,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/parser/Ruby19Parser.java,748,0.66,True,CountOutput_Mean,>,3.75,0.06389983997140074,4.31645569620253,3.30673316708229,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/parser/Ruby19Parser.java,748,0.66,True,MaxNesting_Mean,>,0.05,0.05557126305767923,0.183879093198992,0.140880503144654,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/parser/Ruby19Parser.java,748,0.66,True,PercentLackOfCohesion,>,75.50,0.04788017524288997,99.0,97,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/parser/Ruby19Parser.java,748,0.66,True,CountInput_Mean,>,3.00,0.04650001094075249,4.66835443037975,3.7007481296758105,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/util/ConvertBytes.java,962,0.66,True,OWN_COMMIT,>,0.33,0.09679271231432805,0.5,1.0,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/util/ConvertBytes.java,962,0.66,True,MaxNesting_Mean,>,0.05,0.053211983689057954,0.7307692307692311,0.745454545454545,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/util/ConvertBytes.java,962,0.66,True,CountInput_Mean,>,3.00,0.05039646170954625,3.6041666666666696,4.31372549019608,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/util/ConvertBytes.java,962,0.66,True,CountClassBase,>,0.50,0.03394496775039968,1.0,1,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/util/ConvertBytes.java,962,0.66,True,CountClassDerived,<=,0.50,0.030445806903040683,0.0,0,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/java/dispatch/CallableSelector.java,641,0.66,True,MaxNesting_Mean,>,0.05,0.06516646995398125,0.901960784313726,0.941176470588235,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/java/dispatch/CallableSelector.java,641,0.66,True,CountInput_Mean,>,3.00,0.05202246974745867,4.44736842105263,4.5789473684210495,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/java/dispatch/CallableSelector.java,641,0.66,True,PercentLackOfCohesion,>,75.50,0.0454187484343418,95.0,95,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/java/dispatch/CallableSelector.java,641,0.66,True,CountClassBase,>,1.50,-0.039031524863260426,2.0,2,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/java/dispatch/CallableSelector.java,641,0.66,True,MAJOR_LINE,<=,0.50,-0.02901698139800889,0.0,0,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,test/org/jruby/embed/ScriptingContainerTest.java,1037,0.65,True,OWN_COMMIT,>,0.33,0.09204486338941814,0.8148148148148149,0.337278106508876,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,test/org/jruby/embed/ScriptingContainerTest.java,1037,0.65,True,CountClassCoupled,>,19.50,0.08816448829075078,28.0,32,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,test/org/jruby/embed/ScriptingContainerTest.java,1037,0.65,True,MaxNesting_Mean,>,0.05,0.05528777535630379,0.12,0.12380952380952401,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,test/org/jruby/embed/ScriptingContainerTest.java,1037,0.65,True,CountInput_Mean,>,3.00,0.052817426976926776,4.53061224489796,4.47572815533981,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,test/org/jruby/embed/ScriptingContainerTest.java,1037,0.65,True,CountClassBase,>,0.50,0.03202480309058584,1.0,1,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/embed/ScriptingContainer.java,480,0.65,True,OWN_COMMIT,>,0.33,0.09450224484889404,0.9259259259259259,0.5044247787610621,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/embed/ScriptingContainer.java,480,0.65,True,CountClassCoupled,>,19.50,0.08540136190689418,39.0,41,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/embed/ScriptingContainer.java,480,0.65,True,CountOutput_Mean,>,1.01,-0.057846478083343554,2.98130841121495,2.9911504424778803,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/embed/ScriptingContainer.java,480,0.65,True,MaxNesting_Mean,>,0.05,0.05451757597742829,0.22689075630252103,0.21600000000000003,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/embed/ScriptingContainer.java,480,0.65,True,PercentLackOfCohesion,>,75.50,0.045122655223966496,85.0,83,True
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyFileStat.java,780,0.62,True,OWN_COMMIT,>,0.33,0.0954308004460028,0.7,0.25,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyFileStat.java,780,0.62,True,CountClassCoupled,>,11.50,0.059007613987601584,13.0,18,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyFileStat.java,780,0.62,True,MaxNesting_Mean,>,0.05,0.057627126764636265,0.18556701030927802,0.227722772277228,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyFileStat.java,780,0.62,True,PercentLackOfCohesion,>,75.50,0.04346433067197891,76.0,86,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/RubyFileStat.java,780,0.62,True,CountClassBase,>,1.50,-0.04157138379674438,2.0,2,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ast/SuperNode.java,236,0.6,True,MaxNesting_Mean,>,0.05,0.059580475358119764,0.4166666666666671,0.4166666666666671,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ast/SuperNode.java,236,0.6,True,CountOutput_Mean,>,1.01,-0.050455730252963425,2.9,3.1,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ast/SuperNode.java,236,0.6,True,CountInput_Mean,>,3.00,0.05031230405573389,3.4,3.6,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ast/SuperNode.java,236,0.6,True,CountClassBase,>,1.50,-0.03817001202079709,2.0,2,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ast/SuperNode.java,236,0.6,True,CountDeclClass,>,0.50,-0.034463932163672134,1.0,1,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/lexer/yacc/ByteArrayLexerSource.java,692,0.54,True,OWN_COMMIT,>,0.33,0.09813928399755033,0.33333333333333304,1.0,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/lexer/yacc/ByteArrayLexerSource.java,692,0.54,True,MaxNesting_Mean,>,0.05,0.05837409840850341,1.0,1.09090909090909,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/lexer/yacc/ByteArrayLexerSource.java,692,0.54,True,CountInput_Mean,>,3.00,0.0523282222115428,3.3703703703703702,3.3703703703703702,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/lexer/yacc/ByteArrayLexerSource.java,692,0.54,True,CountClassBase,>,1.50,-0.04261409043526871,2.0,2,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/lexer/yacc/ByteArrayLexerSource.java,692,0.54,True,CountDeclClassMethod,<=,0.50,-0.02593081706000818,0.0,0,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ast/ZSuperNode.java,265,0.53,True,CountClassCoupled,>,11.50,0.07424458038517738,13.0,14,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ast/ZSuperNode.java,265,0.53,True,MaxNesting_Mean,>,0.05,0.060645410255278163,0.36363636363636404,0.36363636363636404,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ast/ZSuperNode.java,265,0.53,True,CountOutput_Mean,>,1.01,-0.0585648117944222,2.88888888888889,3.11111111111111,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ast/ZSuperNode.java,265,0.53,True,OWN_COMMIT,>,1.00,-0.043330082890030604,1.0,0.0,False
jruby-1.4.0,jruby-1.5.0,jruby-1.7.0.preview1,src/org/jruby/ast/ZSuperNode.java,265,0.53,True,CountDeclClass,>,0.50,-0.03564009372151935,1.0,1,False
